HOLEID,X,Y,Z,FORMATION
1,2843790,29978988,1402,4
1,2843790,29978988,1407,4
1,2843790,29978988,1412,4
1,2843790,29978988,1417,4
1,2843790,29978988,1422,4
1,2843790,29978988,1427,4
1,2843790,29978988,1432,4
1,2843790,29978988,1437,4
1,2843790,29978988,1442,4
1,2843790,29978988,1447,4
1,2843790,29978988,1452,4
1,2843790,29978988,1457,4
1,2843790,29978988,1462,4
1,2843790,29978988,1467,4
1,2843790,29978988,1472,4
1,2843790,29978988,1477,4
1,2843790,29978988,1482,4
1,2843790,29978988,1487,4
1,2843790,29978988,1492,4
1,2843790,29978988,1497,4
1,2843790,29978988,1502,4
1,2843790,29978988,1507,4
1,2843790,29978988,1512,4
1,2843790,29978988,1517,4
1,2843790,29978988,1522,4
1,2843790,29978988,1527,4
1,2843790,29978988,1532,4
1,2843790,29978988,1537,4
1,2843790,29978988,1542,4
1,2843790,29978988,1547,4
1,2843790,29978988,1552,4
1,2843790,29978988,1557,4
1,2843790,29978988,1562,4
1,2843790,29978988,1567,4
1,2843790,29978988,1572,4
1,2843790,29978988,1577,4
1,2843790,29978988,1582,4
1,2843790,29978988,1587,4
1,2843790,29978988,1592,4
1,2843790,29978988,1597,4
1,2843790,29978988,1602,4
1,2843790,29978988,1607,4
1,2843790,29978988,1612,4
1,2843790,29978988,1617,4
1,2843790,29978988,1622,4
1,2843790,29978988,1627,4
1,2843790,29978988,1632,1
1,2843790,29978988,1637,1
1,2843790,29978988,1642,1
1,2843790,29978988,1647,1
1,2843790,29978988,1652,1
1,2843790,29978988,1657,1
1,2843790,29978988,1662,1
1,2843790,29978988,1667,1
1,2843790,29978988,1672,1
1,2843790,29978988,1677,1
1,2843790,29978988,1682,1
1,2843790,29978988,1687,1
1,2843790,29978988,1692,1
1,2843790,29978988,1697,1
1,2843790,29978988,1702,1
1,2843790,29978988,1707,1
1,2843790,29978988,1712,1
2,2843790,29979058,1402,4
2,2843790,29979058,1407,4
2,2843790,29979058,1412,4
2,2843790,29979058,1417,4
2,2843790,29979058,1422,4
2,2843790,29979058,1427,4
2,2843790,29979058,1432,4
2,2843790,29979058,1437,4
2,2843790,29979058,1442,4
2,2843790,29979058,1447,4
2,2843790,29979058,1452,4
2,2843790,29979058,1457,4
2,2843790,29979058,1462,4
2,2843790,29979058,1467,4
2,2843790,29979058,1472,4
2,2843790,29979058,1477,4
2,2843790,29979058,1482,4
2,2843790,29979058,1487,4
2,2843790,29979058,1492,4
2,2843790,29979058,1497,4
2,2843790,29979058,1502,4
2,2843790,29979058,1507,4
2,2843790,29979058,1512,4
2,2843790,29979058,1517,4
2,2843790,29979058,1522,4
2,2843790,29979058,1527,4
2,2843790,29979058,1532,4
2,2843790,29979058,1537,4
2,2843790,29979058,1542,4
2,2843790,29979058,1547,4
2,2843790,29979058,1552,4
2,2843790,29979058,1557,4
2,2843790,29979058,1562,4
2,2843790,29979058,1567,4
2,2843790,29979058,1572,4
2,2843790,29979058,1577,4
2,2843790,29979058,1582,4
2,2843790,29979058,1587,4
2,2843790,29979058,1592,4
2,2843790,29979058,1597,4
2,2843790,29979058,1602,4
2,2843790,29979058,1607,4
2,2843790,29979058,1612,4
2,2843790,29979058,1617,1
2,2843790,29979058,1622,1
2,2843790,29979058,1627,1
2,2843790,29979058,1632,1
2,2843790,29979058,1637,1
2,2843790,29979058,1642,1
2,2843790,29979058,1647,1
2,2843790,29979058,1652,1
2,2843790,29979058,1657,1
2,2843790,29979058,1662,1
2,2843790,29979058,1667,1
2,2843790,29979058,1672,1
2,2843790,29979058,1677,1
2,2843790,29979058,1682,1
2,2843790,29979058,1687,1
2,2843790,29979058,1692,1
2,2843790,29979058,1697,1
2,2843790,29979058,1702,1
2,2843790,29979058,1707,1
2,2843790,29979058,1712,1
3,2843790,29979128,1402,4
3,2843790,29979128,1407,4
3,2843790,29979128,1412,4
3,2843790,29979128,1417,4
3,2843790,29979128,1422,4
3,2843790,29979128,1427,4
3,2843790,29979128,1432,4
3,2843790,29979128,1437,4
3,2843790,29979128,1442,4
3,2843790,29979128,1447,4
3,2843790,29979128,1452,4
3,2843790,29979128,1457,4
3,2843790,29979128,1462,4
3,2843790,29979128,1467,4
3,2843790,29979128,1472,4
3,2843790,29979128,1477,4
3,2843790,29979128,1482,4
3,2843790,29979128,1487,4
3,2843790,29979128,1492,4
3,2843790,29979128,1497,4
3,2843790,29979128,1502,4
3,2843790,29979128,1507,4
3,2843790,29979128,1512,4
3,2843790,29979128,1517,4
3,2843790,29979128,1522,4
3,2843790,29979128,1527,4
3,2843790,29979128,1532,4
3,2843790,29979128,1537,4
3,2843790,29979128,1542,4
3,2843790,29979128,1547,4
3,2843790,29979128,1552,4
3,2843790,29979128,1557,4
3,2843790,29979128,1562,4
3,2843790,29979128,1567,4
3,2843790,29979128,1572,4
3,2843790,29979128,1577,4
3,2843790,29979128,1582,4
3,2843790,29979128,1587,4
3,2843790,29979128,1592,4
3,2843790,29979128,1597,4
3,2843790,29979128,1602,4
3,2843790,29979128,1607,4
3,2843790,29979128,1612,1
3,2843790,29979128,1617,1
3,2843790,29979128,1622,1
3,2843790,29979128,1627,1
3,2843790,29979128,1632,1
3,2843790,29979128,1637,1
3,2843790,29979128,1642,1
3,2843790,29979128,1647,1
3,2843790,29979128,1652,1
3,2843790,29979128,1657,1
3,2843790,29979128,1662,1
3,2843790,29979128,1667,1
3,2843790,29979128,1672,1
3,2843790,29979128,1677,1
3,2843790,29979128,1682,1
3,2843790,29979128,1687,1
3,2843790,29979128,1692,1
3,2843790,29979128,1697,1
3,2843790,29979128,1702,1
3,2843790,29979128,1707,1
3,2843790,29979128,1712,1
4,2843790,29979198,1402,4
4,2843790,29979198,1407,4
4,2843790,29979198,1412,4
4,2843790,29979198,1417,4
4,2843790,29979198,1422,4
4,2843790,29979198,1427,4
4,2843790,29979198,1432,4
4,2843790,29979198,1437,4
4,2843790,29979198,1442,4
4,2843790,29979198,1447,4
4,2843790,29979198,1452,4
4,2843790,29979198,1457,4
4,2843790,29979198,1462,4
4,2843790,29979198,1467,4
4,2843790,29979198,1472,4
4,2843790,29979198,1477,4
4,2843790,29979198,1482,4
4,2843790,29979198,1487,4
4,2843790,29979198,1492,4
4,2843790,29979198,1497,4
4,2843790,29979198,1502,4
4,2843790,29979198,1507,4
4,2843790,29979198,1512,4
4,2843790,29979198,1517,4
4,2843790,29979198,1522,4
4,2843790,29979198,1527,4
4,2843790,29979198,1532,4
4,2843790,29979198,1537,4
4,2843790,29979198,1542,4
4,2843790,29979198,1547,4
4,2843790,29979198,1552,4
4,2843790,29979198,1557,4
4,2843790,29979198,1562,4
4,2843790,29979198,1567,4
4,2843790,29979198,1572,4
4,2843790,29979198,1577,4
4,2843790,29979198,1582,4
4,2843790,29979198,1587,4
4,2843790,29979198,1592,4
4,2843790,29979198,1597,4
4,2843790,29979198,1602,4
4,2843790,29979198,1607,4
4,2843790,29979198,1612,4
4,2843790,29979198,1617,4
4,2843790,29979198,1622,4
4,2843790,29979198,1627,4
4,2843790,29979198,1632,4
4,2843790,29979198,1637,4
4,2843790,29979198,1642,1
4,2843790,29979198,1647,1
4,2843790,29979198,1652,1
4,2843790,29979198,1657,4
4,2843790,29979198,1662,1
4,2843790,29979198,1667,1
4,2843790,29979198,1672,1
4,2843790,29979198,1677,1
4,2843790,29979198,1682,1
4,2843790,29979198,1687,1
4,2843790,29979198,1692,1
4,2843790,29979198,1697,1
4,2843790,29979198,1702,1
4,2843790,29979198,1707,1
4,2843790,29979198,1712,1
5,2843790,29979268,1402,4
5,2843790,29979268,1407,4
5,2843790,29979268,1412,4
5,2843790,29979268,1417,4
5,2843790,29979268,1422,4
5,2843790,29979268,1427,4
5,2843790,29979268,1432,4
5,2843790,29979268,1437,4
5,2843790,29979268,1442,4
5,2843790,29979268,1447,4
5,2843790,29979268,1452,4
5,2843790,29979268,1457,4
5,2843790,29979268,1462,4
5,2843790,29979268,1467,4
5,2843790,29979268,1472,4
5,2843790,29979268,1477,4
5,2843790,29979268,1482,4
5,2843790,29979268,1487,4
5,2843790,29979268,1492,4
5,2843790,29979268,1497,4
5,2843790,29979268,1502,4
5,2843790,29979268,1507,4
5,2843790,29979268,1512,4
5,2843790,29979268,1517,4
5,2843790,29979268,1522,4
5,2843790,29979268,1527,4
5,2843790,29979268,1532,4
5,2843790,29979268,1537,4
5,2843790,29979268,1542,4
5,2843790,29979268,1547,4
5,2843790,29979268,1552,4
5,2843790,29979268,1557,4
5,2843790,29979268,1562,4
5,2843790,29979268,1567,4
5,2843790,29979268,1572,4
5,2843790,29979268,1577,4
5,2843790,29979268,1582,4
5,2843790,29979268,1587,4
5,2843790,29979268,1592,4
5,2843790,29979268,1597,4
5,2843790,29979268,1602,4
5,2843790,29979268,1607,4
5,2843790,29979268,1612,4
5,2843790,29979268,1617,4
5,2843790,29979268,1622,4
5,2843790,29979268,1627,4
5,2843790,29979268,1632,4
5,2843790,29979268,1637,4
5,2843790,29979268,1642,4
5,2843790,29979268,1647,4
5,2843790,29979268,1652,1
5,2843790,29979268,1657,1
5,2843790,29979268,1662,1
5,2843790,29979268,1667,1
5,2843790,29979268,1672,1
5,2843790,29979268,1677,1
5,2843790,29979268,1682,1
5,2843790,29979268,1687,1
5,2843790,29979268,1692,1
5,2843790,29979268,1697,1
5,2843790,29979268,1702,1
5,2843790,29979268,1707,1
5,2843790,29979268,1712,1
6,2843790,29979338,1402,4
6,2843790,29979338,1407,4
6,2843790,29979338,1412,4
6,2843790,29979338,1417,4
6,2843790,29979338,1422,4
6,2843790,29979338,1427,4
6,2843790,29979338,1432,4
6,2843790,29979338,1437,4
6,2843790,29979338,1442,4
6,2843790,29979338,1447,4
6,2843790,29979338,1452,4
6,2843790,29979338,1457,4
6,2843790,29979338,1462,4
6,2843790,29979338,1467,4
6,2843790,29979338,1472,4
6,2843790,29979338,1477,4
6,2843790,29979338,1482,4
6,2843790,29979338,1487,4
6,2843790,29979338,1492,4
6,2843790,29979338,1497,4
6,2843790,29979338,1502,4
6,2843790,29979338,1507,4
6,2843790,29979338,1512,4
6,2843790,29979338,1517,4
6,2843790,29979338,1522,4
6,2843790,29979338,1527,4
6,2843790,29979338,1532,4
6,2843790,29979338,1537,4
6,2843790,29979338,1542,4
6,2843790,29979338,1547,4
6,2843790,29979338,1552,4
6,2843790,29979338,1557,4
6,2843790,29979338,1562,4
6,2843790,29979338,1567,4
6,2843790,29979338,1572,4
6,2843790,29979338,1577,4
6,2843790,29979338,1582,4
6,2843790,29979338,1587,4
6,2843790,29979338,1592,4
6,2843790,29979338,1597,4
6,2843790,29979338,1602,4
6,2843790,29979338,1607,4
6,2843790,29979338,1612,4
6,2843790,29979338,1617,4
6,2843790,29979338,1622,4
6,2843790,29979338,1627,4
6,2843790,29979338,1632,4
6,2843790,29979338,1637,4
6,2843790,29979338,1642,4
6,2843790,29979338,1647,1
6,2843790,29979338,1652,1
6,2843790,29979338,1657,1
6,2843790,29979338,1662,1
6,2843790,29979338,1667,1
6,2843790,29979338,1672,1
6,2843790,29979338,1677,1
6,2843790,29979338,1682,1
6,2843790,29979338,1687,1
6,2843790,29979338,1692,1
6,2843790,29979338,1697,1
6,2843790,29979338,1702,1
6,2843790,29979338,1707,1
6,2843790,29979338,1712,1
7,2843790,29979408,1402,4
7,2843790,29979408,1407,4
7,2843790,29979408,1412,4
7,2843790,29979408,1417,4
7,2843790,29979408,1422,4
7,2843790,29979408,1427,4
7,2843790,29979408,1432,4
7,2843790,29979408,1437,4
7,2843790,29979408,1442,4
7,2843790,29979408,1447,4
7,2843790,29979408,1452,4
7,2843790,29979408,1457,4
7,2843790,29979408,1462,4
7,2843790,29979408,1467,4
7,2843790,29979408,1472,4
7,2843790,29979408,1477,4
7,2843790,29979408,1482,4
7,2843790,29979408,1487,4
7,2843790,29979408,1492,4
7,2843790,29979408,1497,4
7,2843790,29979408,1502,4
7,2843790,29979408,1507,4
7,2843790,29979408,1512,4
7,2843790,29979408,1517,4
7,2843790,29979408,1522,4
7,2843790,29979408,1527,4
7,2843790,29979408,1532,4
7,2843790,29979408,1537,4
7,2843790,29979408,1542,4
7,2843790,29979408,1547,4
7,2843790,29979408,1552,4
7,2843790,29979408,1557,4
7,2843790,29979408,1562,4
7,2843790,29979408,1567,4
7,2843790,29979408,1572,4
7,2843790,29979408,1577,4
7,2843790,29979408,1582,4
7,2843790,29979408,1587,4
7,2843790,29979408,1592,4
7,2843790,29979408,1597,4
7,2843790,29979408,1602,4
7,2843790,29979408,1607,4
7,2843790,29979408,1612,4
7,2843790,29979408,1617,4
7,2843790,29979408,1622,4
7,2843790,29979408,1627,4
7,2843790,29979408,1632,4
7,2843790,29979408,1637,4
7,2843790,29979408,1642,1
7,2843790,29979408,1647,1
7,2843790,29979408,1652,1
7,2843790,29979408,1657,1
7,2843790,29979408,1662,1
7,2843790,29979408,1667,1
7,2843790,29979408,1672,1
7,2843790,29979408,1677,1
7,2843790,29979408,1682,1
7,2843790,29979408,1687,1
7,2843790,29979408,1692,1
7,2843790,29979408,1697,1
7,2843790,29979408,1702,1
7,2843790,29979408,1707,1
7,2843790,29979408,1712,1
8,2843790,29979478,1402,4
8,2843790,29979478,1407,4
8,2843790,29979478,1412,4
8,2843790,29979478,1417,4
8,2843790,29979478,1422,4
8,2843790,29979478,1427,4
8,2843790,29979478,1432,4
8,2843790,29979478,1437,4
8,2843790,29979478,1442,4
8,2843790,29979478,1447,4
8,2843790,29979478,1452,4
8,2843790,29979478,1457,4
8,2843790,29979478,1462,4
8,2843790,29979478,1467,4
8,2843790,29979478,1472,4
8,2843790,29979478,1477,4
8,2843790,29979478,1482,4
8,2843790,29979478,1487,4
8,2843790,29979478,1492,4
8,2843790,29979478,1497,4
8,2843790,29979478,1502,4
8,2843790,29979478,1507,4
8,2843790,29979478,1512,4
8,2843790,29979478,1517,4
8,2843790,29979478,1522,4
8,2843790,29979478,1527,4
8,2843790,29979478,1532,4
8,2843790,29979478,1537,4
8,2843790,29979478,1542,4
8,2843790,29979478,1547,4
8,2843790,29979478,1552,4
8,2843790,29979478,1557,4
8,2843790,29979478,1562,4
8,2843790,29979478,1567,4
8,2843790,29979478,1572,4
8,2843790,29979478,1577,4
8,2843790,29979478,1582,4
8,2843790,29979478,1587,4
8,2843790,29979478,1592,4
8,2843790,29979478,1597,4
8,2843790,29979478,1602,4
8,2843790,29979478,1607,4
8,2843790,29979478,1612,4
8,2843790,29979478,1617,4
8,2843790,29979478,1622,4
8,2843790,29979478,1627,1
8,2843790,29979478,1632,1
8,2843790,29979478,1637,1
8,2843790,29979478,1642,1
8,2843790,29979478,1647,1
8,2843790,29979478,1652,1
8,2843790,29979478,1657,1
8,2843790,29979478,1662,1
8,2843790,29979478,1667,1
8,2843790,29979478,1672,1
8,2843790,29979478,1677,1
8,2843790,29979478,1682,1
8,2843790,29979478,1687,1
8,2843790,29979478,1692,1
8,2843790,29979478,1697,1
8,2843790,29979478,1702,1
8,2843790,29979478,1707,1
8,2843790,29979478,1712,1
9,2843790,29979548,1402,4
9,2843790,29979548,1407,4
9,2843790,29979548,1412,4
9,2843790,29979548,1417,4
9,2843790,29979548,1422,4
9,2843790,29979548,1427,4
9,2843790,29979548,1432,4
9,2843790,29979548,1437,4
9,2843790,29979548,1442,4
9,2843790,29979548,1447,4
9,2843790,29979548,1452,4
9,2843790,29979548,1457,4
9,2843790,29979548,1462,4
9,2843790,29979548,1467,4
9,2843790,29979548,1472,4
9,2843790,29979548,1477,4
9,2843790,29979548,1482,4
9,2843790,29979548,1487,4
9,2843790,29979548,1492,4
9,2843790,29979548,1497,4
9,2843790,29979548,1502,4
9,2843790,29979548,1507,4
9,2843790,29979548,1512,4
9,2843790,29979548,1517,4
9,2843790,29979548,1522,4
9,2843790,29979548,1527,4
9,2843790,29979548,1532,4
9,2843790,29979548,1537,4
9,2843790,29979548,1542,4
9,2843790,29979548,1547,4
9,2843790,29979548,1552,4
9,2843790,29979548,1557,4
9,2843790,29979548,1562,4
9,2843790,29979548,1567,4
9,2843790,29979548,1572,4
9,2843790,29979548,1577,4
9,2843790,29979548,1582,4
9,2843790,29979548,1587,4
9,2843790,29979548,1592,4
9,2843790,29979548,1597,4
9,2843790,29979548,1602,4
9,2843790,29979548,1607,4
9,2843790,29979548,1612,4
9,2843790,29979548,1617,4
9,2843790,29979548,1622,4
9,2843790,29979548,1627,4
9,2843790,29979548,1632,4
9,2843790,29979548,1637,4
9,2843790,29979548,1642,1
9,2843790,29979548,1647,1
9,2843790,29979548,1652,1
9,2843790,29979548,1657,1
9,2843790,29979548,1662,1
9,2843790,29979548,1667,1
9,2843790,29979548,1672,1
9,2843790,29979548,1677,1
9,2843790,29979548,1682,1
9,2843790,29979548,1687,1
9,2843790,29979548,1692,1
9,2843790,29979548,1697,1
9,2843790,29979548,1702,1
9,2843790,29979548,1707,1
9,2843790,29979548,1712,1
10,2843857,29978988,1402,4
10,2843857,29978988,1407,4
10,2843857,29978988,1412,4
10,2843857,29978988,1417,4
10,2843857,29978988,1422,4
10,2843857,29978988,1427,4
10,2843857,29978988,1432,4
10,2843857,29978988,1437,4
10,2843857,29978988,1442,4
10,2843857,29978988,1447,4
10,2843857,29978988,1452,4
10,2843857,29978988,1457,4
10,2843857,29978988,1462,4
10,2843857,29978988,1467,4
10,2843857,29978988,1472,4
10,2843857,29978988,1477,4
10,2843857,29978988,1482,4
10,2843857,29978988,1487,4
10,2843857,29978988,1492,4
10,2843857,29978988,1497,4
10,2843857,29978988,1502,4
10,2843857,29978988,1507,4
10,2843857,29978988,1512,4
10,2843857,29978988,1517,4
10,2843857,29978988,1522,4
10,2843857,29978988,1527,4
10,2843857,29978988,1532,4
10,2843857,29978988,1537,4
10,2843857,29978988,1542,4
10,2843857,29978988,1547,4
10,2843857,29978988,1552,4
10,2843857,29978988,1557,4
10,2843857,29978988,1562,4
10,2843857,29978988,1567,4
10,2843857,29978988,1572,4
10,2843857,29978988,1577,4
10,2843857,29978988,1582,4
10,2843857,29978988,1587,4
10,2843857,29978988,1592,4
10,2843857,29978988,1597,4
10,2843857,29978988,1602,4
10,2843857,29978988,1607,4
10,2843857,29978988,1612,4
10,2843857,29978988,1617,4
10,2843857,29978988,1622,4
10,2843857,29978988,1627,4
10,2843857,29978988,1632,4
10,2843857,29978988,1637,4
10,2843857,29978988,1642,1
10,2843857,29978988,1647,1
10,2843857,29978988,1652,1
10,2843857,29978988,1657,1
10,2843857,29978988,1662,1
10,2843857,29978988,1667,1
10,2843857,29978988,1672,1
10,2843857,29978988,1677,1
10,2843857,29978988,1682,1
10,2843857,29978988,1687,1
10,2843857,29978988,1692,1
10,2843857,29978988,1697,1
10,2843857,29978988,1702,1
10,2843857,29978988,1707,1
10,2843857,29978988,1712,1
11,2843857,29979058,1402,4
11,2843857,29979058,1407,4
11,2843857,29979058,1412,4
11,2843857,29979058,1417,4
11,2843857,29979058,1422,4
11,2843857,29979058,1427,4
11,2843857,29979058,1432,4
11,2843857,29979058,1437,4
11,2843857,29979058,1442,4
11,2843857,29979058,1447,4
11,2843857,29979058,1452,4
11,2843857,29979058,1457,4
11,2843857,29979058,1462,4
11,2843857,29979058,1467,4
11,2843857,29979058,1472,4
11,2843857,29979058,1477,4
11,2843857,29979058,1482,4
11,2843857,29979058,1487,4
11,2843857,29979058,1492,4
11,2843857,29979058,1497,4
11,2843857,29979058,1502,4
11,2843857,29979058,1507,4
11,2843857,29979058,1512,4
11,2843857,29979058,1517,4
11,2843857,29979058,1522,4
11,2843857,29979058,1527,4
11,2843857,29979058,1532,4
11,2843857,29979058,1537,4
11,2843857,29979058,1542,4
11,2843857,29979058,1547,4
11,2843857,29979058,1552,4
11,2843857,29979058,1557,4
11,2843857,29979058,1562,4
11,2843857,29979058,1567,4
11,2843857,29979058,1572,4
11,2843857,29979058,1577,4
11,2843857,29979058,1582,4
11,2843857,29979058,1587,4
11,2843857,29979058,1592,4
11,2843857,29979058,1597,4
11,2843857,29979058,1602,4
11,2843857,29979058,1607,4
11,2843857,29979058,1612,4
11,2843857,29979058,1617,4
11,2843857,29979058,1622,4
11,2843857,29979058,1627,4
11,2843857,29979058,1632,4
11,2843857,29979058,1637,1
11,2843857,29979058,1642,1
11,2843857,29979058,1647,1
11,2843857,29979058,1652,1
11,2843857,29979058,1657,1
11,2843857,29979058,1662,1
11,2843857,29979058,1667,1
11,2843857,29979058,1672,1
11,2843857,29979058,1677,1
11,2843857,29979058,1682,1
11,2843857,29979058,1687,1
11,2843857,29979058,1692,1
11,2843857,29979058,1697,1
11,2843857,29979058,1702,1
11,2843857,29979058,1707,1
11,2843857,29979058,1712,1
12,2843857,29979128,1402,4
12,2843857,29979128,1407,4
12,2843857,29979128,1412,4
12,2843857,29979128,1417,4
12,2843857,29979128,1422,4
12,2843857,29979128,1427,4
12,2843857,29979128,1432,4
12,2843857,29979128,1437,4
12,2843857,29979128,1442,4
12,2843857,29979128,1447,4
12,2843857,29979128,1452,4
12,2843857,29979128,1457,4
12,2843857,29979128,1462,4
12,2843857,29979128,1467,4
12,2843857,29979128,1472,4
12,2843857,29979128,1477,4
12,2843857,29979128,1482,4
12,2843857,29979128,1487,4
12,2843857,29979128,1492,4
12,2843857,29979128,1497,4
12,2843857,29979128,1502,4
12,2843857,29979128,1507,4
12,2843857,29979128,1512,4
12,2843857,29979128,1517,4
12,2843857,29979128,1522,4
12,2843857,29979128,1527,4
12,2843857,29979128,1532,4
12,2843857,29979128,1537,4
12,2843857,29979128,1542,4
12,2843857,29979128,1547,4
12,2843857,29979128,1552,4
12,2843857,29979128,1557,4
12,2843857,29979128,1562,4
12,2843857,29979128,1567,4
12,2843857,29979128,1572,4
12,2843857,29979128,1577,4
12,2843857,29979128,1582,4
12,2843857,29979128,1587,4
12,2843857,29979128,1592,4
12,2843857,29979128,1597,4
12,2843857,29979128,1602,4
12,2843857,29979128,1607,4
12,2843857,29979128,1612,4
12,2843857,29979128,1617,4
12,2843857,29979128,1622,4
12,2843857,29979128,1627,1
12,2843857,29979128,1632,1
12,2843857,29979128,1637,1
12,2843857,29979128,1642,1
12,2843857,29979128,1647,1
12,2843857,29979128,1652,1
12,2843857,29979128,1657,1
12,2843857,29979128,1662,1
12,2843857,29979128,1667,1
12,2843857,29979128,1672,1
12,2843857,29979128,1677,1
12,2843857,29979128,1682,1
12,2843857,29979128,1687,1
12,2843857,29979128,1692,1
12,2843857,29979128,1697,1
12,2843857,29979128,1702,1
12,2843857,29979128,1707,1
12,2843857,29979128,1712,1
13,2843857,29979198,1402,4
13,2843857,29979198,1407,4
13,2843857,29979198,1412,4
13,2843857,29979198,1417,4
13,2843857,29979198,1422,4
13,2843857,29979198,1427,4
13,2843857,29979198,1432,4
13,2843857,29979198,1437,4
13,2843857,29979198,1442,4
13,2843857,29979198,1447,4
13,2843857,29979198,1452,4
13,2843857,29979198,1457,4
13,2843857,29979198,1462,4
13,2843857,29979198,1467,4
13,2843857,29979198,1472,4
13,2843857,29979198,1477,4
13,2843857,29979198,1482,4
13,2843857,29979198,1487,4
13,2843857,29979198,1492,4
13,2843857,29979198,1497,4
13,2843857,29979198,1502,4
13,2843857,29979198,1507,4
13,2843857,29979198,1512,4
13,2843857,29979198,1517,4
13,2843857,29979198,1522,4
13,2843857,29979198,1527,4
13,2843857,29979198,1532,4
13,2843857,29979198,1537,4
13,2843857,29979198,1542,4
13,2843857,29979198,1547,4
13,2843857,29979198,1552,4
13,2843857,29979198,1557,4
13,2843857,29979198,1562,4
13,2843857,29979198,1567,4
13,2843857,29979198,1572,4
13,2843857,29979198,1577,4
13,2843857,29979198,1582,4
13,2843857,29979198,1587,4
13,2843857,29979198,1592,4
13,2843857,29979198,1597,4
13,2843857,29979198,1602,4
13,2843857,29979198,1607,4
13,2843857,29979198,1612,4
13,2843857,29979198,1617,4
13,2843857,29979198,1622,4
13,2843857,29979198,1627,4
13,2843857,29979198,1632,4
13,2843857,29979198,1637,1
13,2843857,29979198,1642,1
13,2843857,29979198,1647,1
13,2843857,29979198,1652,1
13,2843857,29979198,1657,1
13,2843857,29979198,1662,1
13,2843857,29979198,1667,1
13,2843857,29979198,1672,1
13,2843857,29979198,1677,1
13,2843857,29979198,1682,1
13,2843857,29979198,1687,1
13,2843857,29979198,1692,1
13,2843857,29979198,1697,1
13,2843857,29979198,1702,1
13,2843857,29979198,1707,1
13,2843857,29979198,1712,1
14,2843857,29979268,1402,3
14,2843857,29979268,1407,3
14,2843857,29979268,1412,3
14,2843857,29979268,1417,3
14,2843857,29979268,1422,3
14,2843857,29979268,1427,3
14,2843857,29979268,1432,3
14,2843857,29979268,1437,3
14,2843857,29979268,1442,3
14,2843857,29979268,1447,3
14,2843857,29979268,1452,3
14,2843857,29979268,1457,3
14,2843857,29979268,1462,3
14,2843857,29979268,1467,3
14,2843857,29979268,1472,3
14,2843857,29979268,1477,3
14,2843857,29979268,1482,3
14,2843857,29979268,1487,3
14,2843857,29979268,1492,3
14,2843857,29979268,1497,3
14,2843857,29979268,1502,3
14,2843857,29979268,1507,3
14,2843857,29979268,1512,3
14,2843857,29979268,1517,3
14,2843857,29979268,1522,3
14,2843857,29979268,1527,3
14,2843857,29979268,1532,3
14,2843857,29979268,1537,3
14,2843857,29979268,1542,3
14,2843857,29979268,1547,3
14,2843857,29979268,1552,3
14,2843857,29979268,1557,3
14,2843857,29979268,1562,3
14,2843857,29979268,1567,3
14,2843857,29979268,1572,3
14,2843857,29979268,1577,3
14,2843857,29979268,1582,4
14,2843857,29979268,1587,4
14,2843857,29979268,1592,4
14,2843857,29979268,1597,3
14,2843857,29979268,1602,3
14,2843857,29979268,1607,3
14,2843857,29979268,1612,3
14,2843857,29979268,1617,3
14,2843857,29979268,1622,4
14,2843857,29979268,1627,4
14,2843857,29979268,1632,4
14,2843857,29979268,1637,4
14,2843857,29979268,1642,4
14,2843857,29979268,1647,4
14,2843857,29979268,1652,4
14,2843857,29979268,1657,1
14,2843857,29979268,1662,1
14,2843857,29979268,1667,1
14,2843857,29979268,1672,1
14,2843857,29979268,1677,1
14,2843857,29979268,1682,1
14,2843857,29979268,1687,1
14,2843857,29979268,1692,1
14,2843857,29979268,1697,1
14,2843857,29979268,1702,1
14,2843857,29979268,1707,1
14,2843857,29979268,1712,1
15,2843857,29979338,1402,4
15,2843857,29979338,1407,4
15,2843857,29979338,1412,4
15,2843857,29979338,1417,3
15,2843857,29979338,1422,4
15,2843857,29979338,1427,3
15,2843857,29979338,1432,3
15,2843857,29979338,1437,3
15,2843857,29979338,1442,3
15,2843857,29979338,1447,3
15,2843857,29979338,1452,3
15,2843857,29979338,1457,3
15,2843857,29979338,1462,3
15,2843857,29979338,1467,3
15,2843857,29979338,1472,3
15,2843857,29979338,1477,3
15,2843857,29979338,1482,3
15,2843857,29979338,1487,3
15,2843857,29979338,1492,3
15,2843857,29979338,1497,3
15,2843857,29979338,1502,3
15,2843857,29979338,1507,3
15,2843857,29979338,1512,3
15,2843857,29979338,1517,3
15,2843857,29979338,1522,3
15,2843857,29979338,1527,3
15,2843857,29979338,1532,3
15,2843857,29979338,1537,3
15,2843857,29979338,1542,3
15,2843857,29979338,1547,3
15,2843857,29979338,1552,3
15,2843857,29979338,1557,3
15,2843857,29979338,1562,3
15,2843857,29979338,1567,3
15,2843857,29979338,1572,3
15,2843857,29979338,1577,3
15,2843857,29979338,1582,3
15,2843857,29979338,1587,3
15,2843857,29979338,1592,3
15,2843857,29979338,1597,3
15,2843857,29979338,1602,3
15,2843857,29979338,1607,3
15,2843857,29979338,1612,3
15,2843857,29979338,1617,4
15,2843857,29979338,1622,3
15,2843857,29979338,1627,3
15,2843857,29979338,1632,4
15,2843857,29979338,1637,4
15,2843857,29979338,1642,4
15,2843857,29979338,1647,1
